sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
45.602;94078;;60s;Yes;Yes;2;0.10460;0.24407;0.00000;0.09862;0.34867;BoulwareNegotiationParty@732;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@733;0.7;0.3;0.24406846171270735;0.10460076930544601;0.24406840485287343;0.10460074493694577;0.0;0.0;0.24406836425643758;0.10460072753847326;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
26.400;56986;;60s;Yes;Yes;2;0.16301;0.38035;0.00000;0.15369;0.54336;ConcederNegotiationParty@734;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@735;0.3;0.7;0.16300812896333214;0.3803523009144416;0.16300810385726158;0.3803522423336103;0.0;0.0;0.16300809001615774;0.38035221003770137;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
;101;Session genius.core.session.Session@214644e7 failed: Failed to execute protocol: Negotiating party SimpleAgent@736 timed out in chooseAction() method.: agent SimpleAgent@736 passed deadline and was killed:[agents.SimpleAgent, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t];60s;No;;0;;;;;;SimpleAgent;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;0.5;0.5;0.5;0.5;;;;;;;FiftyFifty2013_prof1;FiftyFifty2013_prof2
0.006;5;;60s;Yes;Yes;2;0.29996;0.69990;0.00000;0.28280;0.99986;RandomCounterOfferNegotiationParty@738;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@739;0.3;0.7;0.29995743366327215;0.699900678547635;0.29995737049880833;0.6999005311638861;0.0;0.0;0.2999573363661625;0.6999004515210459;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.002;3;;60s;Yes;Yes;2;0.19999;0.79997;0.00000;0.42425;0.99996;RandomParty@740;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@741;0.2;0.8;0.1999915792754303;0.7999663171017212;0.1999915482422296;0.7999661929689184;0.0;0.0;0.19999153275797654;0.7999661310319062;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.002;3;;60s;Yes;Yes;2;0.29999;0.69997;0.00000;0.28283;0.99996;RandomParty2@742;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@743;0.3;0.7;0.2999862974863285;0.6999680274680998;0.2999862890996308;0.6999680078991385;0.0;0.0;0.2999862554142193;0.6999679292998451;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.004;3;;60s;Yes;Yes;2;0.19998;0.79993;0.00000;0.42423;0.99992;Agent33@744;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@745;0.2;0.8;0.19998222206406896;0.7999288882562758;0.1999822130077511;0.7999288520310044;0.0;0.0;0.19998219063957182;0.7999287625582873;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.003;3;;60s;Yes;Yes;2;0.29997;0.69994;0.00000;0.28282;0.99993;AgentHerb@746;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@747;0.3;0.7;0.29997418566880174;0.6999397665605374;0.2999741729159913;0.6999397368039797;0.0;0.0;0.29997414651628934;0.699939675204675;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
42.004;5182;;60s;Yes;Yes;2;0.07578;0.30311;0.00000;0.16075;0.37889;AgentNP1@748;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@749;0.2;0.8;0.07577822468548359;0.30311289874193437;0.07577822173880519;0.30311288695522076;0.0;0.0;0.075778214246924;0.303112856987696;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
52.589;94647;;60s;Yes;Yes;2;0.05934;0.23735;0.00000;0.12588;0.29669;AgreeableAgent2018@750;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@751;0.8;0.2;0.23735275658889102;0.059338189147222754;0.237352748165447;0.05933818704136175;0.0;0.0;0.23735272913043884;0.05933818228260971;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
