sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
45.602;23741;;60s;Yes;Yes;2;0.10459;0.24405;0.00000;0.09862;0.34866;BoulwareNegotiationParty@0;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@1;0.7;0.3;0.24404815630851953;0.10459206698936552;0.24404805954828;0.10459202552069143;0.0;0.0;0.24404775228966416;0.1045918938384275;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
26.424;13577;;60s;Yes;Yes;2;0.16292;0.38014;0.00000;0.15360;0.54307;ConcederNegotiationParty@2;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@3;0.3;0.7;0.16291571527691806;0.38013666897947546;0.16291570074729086;0.380136635077012;0.0;0.0;0.1629156750268426;0.3801365750626327;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
;99;Session genius.core.session.Session@1983ad53 failed: Failed to execute protocol: Negotiating party SimpleAgent@4 timed out in chooseAction() method.: agent SimpleAgent@4 passed deadline and was killed:[agents.SimpleAgent, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t];60s;No;;0;;;;;;SimpleAgent;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;0.5;0.5;0.5;0.5;;;;;;;FiftyFifty2013_prof1;FiftyFifty2013_prof2
0.009;7;;60s;Yes;Yes;2;0.19996;0.79983;0.00000;0.42418;0.99979;RandomCounterOfferNegotiationParty@6;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@7;0.2;0.8;0.19995659549501119;0.7998263819800447;0.19995657831331246;0.7998263132532498;0.0;0.0;0.19995654937377266;0.7998261974950907;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.020;11;;60s;Yes;Yes;2;0.09995;0.89958;0.00000;0.56543;0.99954;RandomParty@8;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@9;0.1;0.9;0.09995363088965077;0.899582678006857;0.09995362470040738;0.8995826223036664;0.0;0.0;0.09995361283692214;0.8995825155322992;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.007;7;;60s;Yes;Yes;2;0.09998;0.89984;0.00000;0.56559;0.99983;RandomParty2@10;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@11;0.1;0.9;0.09998260503454937;0.8998434453109443;0.0999825989798071;0.8998433908182638;0.0;0.0;0.09998258781514974;0.8998432903363477;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.031;3;;60s;Yes;Yes;2;0.19984;0.79937;0.00000;0.42396;0.99929;Agent33@12;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@13;0.2;0.8;0.19984289887798026;0.799371595511921;0.19984288306355236;0.7993715322542094;0.0;0.0;0.1998428497632195;0.799371399052878;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
0.052;6;;60s;Yes;Yes;2;0.19976;0.79904;0.00000;0.42376;0.99881;AgentHerb@14;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@15;0.2;0.8;0.19975988330629016;0.7990395332251606;0.19975986722150565;0.7990394688860226;0.0;0.0;0.19975983496424732;0.7990393398569893;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
42.048;2990;;60s;Yes;Yes;2;0.07570;0.30280;0.00000;0.16059;0.37851;AgentNP1@16;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@17;0.2;0.8;0.07570075802834592;0.30280303211338366;0.07570075092366901;0.30280300369467605;0.0;0.0;0.07570073609864862;0.3028029443945945;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
52.602;19591;;60s;Yes;Yes;2;0.05932;0.23727;0.00000;0.12584;0.29660;AgreeableAgent2018@18;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t@19;0.8;0.2;0.23726807425837812;0.05931701856459453;0.2372680542104981;0.059317013552624524;0.0;0.0;0.23726788423940978;0.059316971059852446;FiftyFifty2013_prof1.xml;FiftyFifty2013_prof2.xml
